Capteur,Date,Heure,totalIn,totalOut,averageBus,averageMotos,averagePL,averageVL,averageOther,averageSpeed
P23,11/10/22,22,82,0,0.0,0.024390243902439025,0.0,0.9390243902439024,0.036585365853658534,43.23170731707317
P23,11/10/22,23,48,0,0.0,0.0,0.0,1.0,0.0,48.375
P23,12/10/22,0,35,0,0.0,0.22857142857142856,0.0,0.7428571428571429,0.02857142857142857,42.74285714285714
P23,12/10/22,1,10,0,0.0,0.1,0.0,0.9,0.0,51.6
P23,12/10/22,2,2,0,0.0,0.0,0.0,1.0,0.0,45.5
P23,12/10/22,3,3,0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,46.666666666666664
P23,12/10/22,4,10,0,0.0,0.2,0.0,0.8,0.0,51.7
P23,12/10/22,5,18,0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,44.111111111111114
P23,12/10/22,6,49,0,0.0,0.0,0.08163265306122448,0.8979591836734694,0.02040816326530612,45.02040816326531
P23,12/10/22,7,207,0,0.0,0.033816425120772944,0.0,0.9420289855072463,0.024154589371980676,43.570048309178745
P23,12/10/22,8,345,0,0.0,0.020289855072463767,0.020289855072463767,0.9507246376811594,0.008695652173913044,44.28405797101449
P23,12/10/22,9,199,0,0.0,0.03015075376884422,0.01507537688442211,0.9547738693467337,0.0,43.321608040201006
P23,12/10/22,10,183,0,0.0,0.03278688524590164,0.00546448087431694,0.9508196721311475,0.01092896174863388,43.78142076502732
P23,12/10/22,11,189,0,0.0,0.021164021164021163,0.005291005291005291,0.9629629629629629,0.010582010582010581,43.86772486772487
P23,12/10/22,12,301,0,0.0,0.03322259136212625,0.013289036544850499,0.9401993355481728,0.013289036544850499,44.03986710963455
P23,12/10/22,13,314,0,0.0,0.01910828025477707,0.006369426751592357,0.9681528662420382,0.006369426751592357,44.13375796178344
P23,12/10/22,14,221,0,0.0,0.013574660633484163,0.013574660633484163,0.9683257918552036,0.004524886877828055,44.59276018099548
P23,12/10/22,15,248,0,0.0,0.036290322580645164,0.012096774193548387,0.9395161290322581,0.012096774193548387,45.26209677419355
P23,12/10/22,16,420,0,0.0,0.02142857142857143,0.009523809523809525,0.9642857142857143,0.004761904761904762,44.23571428571429
P23,12/10/22,17,479,0,0.0,0.025052192066805846,0.008350730688935281,0.9624217118997912,0.0041753653444676405,42.25052192066806
P23,12/10/22,18,476,0,0.0,0.018907563025210083,0.0,0.976890756302521,0.004201680672268907,41.44117647058823
P23,12/10/22,19,298,0,0.0,0.040268456375838924,0.0,0.9429530201342282,0.016778523489932886,41.580536912751676
P23,12/10/22,20,183,0,0.0,0.04918032786885246,0.0,0.9398907103825137,0.01092896174863388,42.9344262295082
P23,12/10/22,21,125,0,0.0,0.056,0.0,0.936,0.008,43.24
P23,12/10/22,22,94,0,0.0,0.010638297872340425,0.0,0.9787234042553191,0.010638297872340425,42.87234042553192
P23,12/10/22,23,58,0,0.0,0.10344827586206896,0.0,0.8793103448275862,0.017241379310344827,45.6551724137931
P23,13/10/22,0,38,0,0.0,0.0,0.0,0.9736842105263158,0.02631578947368421,46.31578947368421
P23,13/10/22,1,8,0,0.0,0.375,0.0,0.5,0.125,42.625
P23,13/10/22,2,12,0,0.0,0.0,0.0,1.0,0.0,48.833333333333336
P23,13/10/22,3,5,0,0.0,0.0,0.0,1.0,0.0,45.2
P23,13/10/22,4,9,0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0,47.22222222222222
P23,13/10/22,5,22,0,0.0,0.045454545454545456,0.045454545454545456,0.9090909090909091,0.0,47.54545454545455
P23,13/10/22,6,52,0,0.0,0.019230769230769232,0.038461538461538464,0.9230769230769231,0.019230769230769232,45.53846153846154
P23,13/10/22,7,242,0,0.0,0.0371900826446281,0.008264462809917356,0.9297520661157025,0.024793388429752067,44.16115702479339
P23,13/10/22,8,381,0,0.0,0.028871391076115485,0.007874015748031496,0.9448818897637795,0.01837270341207349,44.4750656167979
P23,13/10/22,9,203,0,0.0,0.009852216748768473,0.0,0.9802955665024631,0.009852216748768473,44.467980295566505
P23,13/10/22,10,182,0,0.0,0.03296703296703297,0.0,0.9560439560439561,0.01098901098901099,45.214285714285715
P23,13/10/22,11,245,0,0.0,0.0326530612244898,0.00816326530612245,0.9551020408163265,0.004081632653061225,45.10612244897959
P23,13/10/22,12,300,0,0.0,0.03333333333333333,0.01,0.9433333333333334,0.013333333333333334,44.31666666666667
P23,13/10/22,13,261,0,0.0,0.02681992337164751,0.011494252873563218,0.9578544061302682,0.0038314176245210726,44.298850574712645
P23,13/10/22,14,177,0,0.0,0.03954802259887006,0.005649717514124294,0.9548022598870056,0.0,46.85875706214689
P23,13/10/22,15,168,0,0.0,0.02976190476190476,0.005952380952380952,0.9404761904761905,0.023809523809523808,44.375
P23,13/10/22,16,305,0,0.0,0.02622950819672131,0.003278688524590164,0.9639344262295082,0.006557377049180328,45.25573770491803
P23,13/10/22,17,349,0,0.0,0.02005730659025788,0.011461318051575931,0.9570200573065902,0.011461318051575931,44.779369627507165
P23,13/10/22,18,261,0,0.0,0.022988505747126436,0.0038314176245210726,0.9540229885057471,0.019157088122605363,44.27969348659004
P23,13/10/22,19,176,0,0.0,0.07386363636363637,0.005681818181818182,0.9090909090909091,0.011363636363636364,45.3125
P23,13/10/22,20,128,0,0.0,0.0859375,0.0,0.9140625,0.0,44.6796875
P23,13/10/22,21,63,0,0.0,0.06349206349206349,0.0,0.9047619047619048,0.031746031746031744,44.61904761904762
P23,13/10/22,22,57,0,0.0,0.07017543859649122,0.0,0.9122807017543859,0.017543859649122806,48.36842105263158
P23,13/10/22,23,48,0,0.0,0.020833333333333332,0.0,0.9375,0.041666666666666664,48.666666666666664
P23,14/10/22,0,22,0,0.0,0.0,0.0,1.0,0.0,43.72727272727273
P23,14/10/22,1,11,0,0.0,0.09090909090909091,0.0,0.8181818181818182,0.09090909090909091,46.27272727272727
P23,14/10/22,2,13,0,0.0,0.23076923076923078,0.0,0.5384615384615384,0.23076923076923078,50.69230769230769
P23,14/10/22,3,8,0,0.0,0.125,0.0,0.375,0.5,46.75
P23,14/10/22,4,11,0,0.0,0.0,0.0,0.6363636363636364,0.36363636363636365,49.63636363636363
P23,14/10/22,5,20,0,0.0,0.05,0.0,0.75,0.2,46.55
P23,14/10/22,6,45,0,0.0,0.022222222222222223,0.0,0.8444444444444444,0.13333333333333333,47.68888888888889
P23,14/10/22,7,121,0,0.0,0.01652892561983471,0.0,0.8842975206611571,0.09917355371900827,42.30578512396694
P23,14/10/22,8,187,0,0.0,0.03208556149732621,0.0,0.9037433155080213,0.06417112299465241,43.72192513368984
P23,14/10/22,9,144,0,0.0,0.020833333333333332,0.034722222222222224,0.8402777777777778,0.10416666666666667,42.86805555555556
P23,14/10/22,10,125,0,0.0,0.032,0.008,0.912,0.048,45.216
P23,14/10/22,11,139,0,0.0,0.04316546762589928,0.0,0.8920863309352518,0.06474820143884892,45.1294964028777
P23,14/10/22,12,199,0,0.0,0.02512562814070352,0.005025125628140704,0.9396984924623115,0.03015075376884422,44.58291457286432
P23,14/10/22,13,192,0,0.0,0.010416666666666666,0.005208333333333333,0.953125,0.03125,44.453125
P23,14/10/22,14,162,0,0.0,0.024691358024691357,0.012345679012345678,0.9197530864197531,0.043209876543209874,45.00617283950617
P23,14/10/22,15,197,0,0.0,0.04060913705583756,0.01015228426395939,0.9035532994923858,0.04568527918781726,43.97969543147208
P23,14/10/22,16,360,0,0.0,0.019444444444444445,0.008333333333333333,0.9472222222222222,0.025,44.361111111111114
P23,14/10/22,17,357,0,0.0,0.014005602240896359,0.0028011204481792717,0.9495798319327731,0.03361344537815126,43.09243697478992
P23,14/10/22,18,270,0,0.0,0.03333333333333333,0.0,0.9259259259259259,0.040740740740740744,42.870370370370374
P23,14/10/22,19,234,0,0.0,0.0641025641025641,0.0,0.905982905982906,0.029914529914529916,43.58119658119658
P23,14/10/22,20,126,0,0.0,0.03968253968253968,0.0,0.9126984126984127,0.047619047619047616,45.19047619047619
P23,14/10/22,21,102,0,0.0,0.0,0.0,0.9509803921568627,0.049019607843137254,46.71568627450981
P23,14/10/22,22,74,0,0.0,0.04054054054054054,0.0,0.918918918918919,0.04054054054054054,47.972972972972975
P23,14/10/22,23,46,0,0.0,0.021739130434782608,0.0,0.9347826086956522,0.043478260869565216,44.95652173913044
P23,15/10/22,0,44,0,0.0,0.022727272727272728,0.0,0.9545454545454546,0.022727272727272728,47.25
P23,15/10/22,1,22,0,0.0,0.045454545454545456,0.0,0.8636363636363636,0.09090909090909091,47.22727272727273
P23,15/10/22,2,15,0,0.0,0.13333333333333333,0.0,0.6666666666666666,0.2,50.733333333333334
P23,15/10/22,3,17,0,0.0,0.0,0.0,0.8235294117647058,0.17647058823529413,43.05882352941177
P23,15/10/22,4,17,0,0.0,0.17647058823529413,0.0,0.5294117647058824,0.29411764705882354,45.411764705882355
P23,15/10/22,5,12,0,0.0,0.08333333333333333,0.0,0.8333333333333334,0.08333333333333333,46.5
P23,15/10/22,6,22,0,0.0,0.045454545454545456,0.0,0.7727272727272727,0.18181818181818182,47.0
P23,15/10/22,7,37,0,0.0,0.08108108108108109,0.0,0.8108108108108109,0.10810810810810811,44.62162162162162
P23,15/10/22,8,64,0,0.0,0.015625,0.03125,0.890625,0.0625,47.84375
P23,15/10/22,9,144,0,0.0,0.013888888888888888,0.013888888888888888,0.9444444444444444,0.027777777777777776,44.24305555555556
P23,15/10/22,10,112,0,0.0,0.008928571428571428,0.0,0.9464285714285714,0.044642857142857144,44.625
P23,15/10/22,11,126,0,0.0,0.007936507936507936,0.0,0.9603174603174603,0.031746031746031744,44.023809523809526
P23,15/10/22,12,164,0,0.0,0.042682926829268296,0.012195121951219513,0.9207317073170732,0.024390243902439025,44.920731707317074
P23,15/10/22,13,154,0,0.0,0.012987012987012988,0.006493506493506494,0.9415584415584416,0.03896103896103896,45.02597402597402
P23,15/10/22,14,121,0,0.0,0.01652892561983471,0.008264462809917356,0.9256198347107438,0.049586776859504134,43.90909090909091
P23,15/10/22,15,147,0,0.0,0.047619047619047616,0.0,0.891156462585034,0.061224489795918366,41.70068027210884
P23,15/10/22,16,141,0,0.0,0.0425531914893617,0.0070921985815602835,0.8936170212765957,0.05673758865248227,42.51063829787234
P23,15/10/22,17,142,0,0.0,0.04225352112676056,0.007042253521126761,0.9225352112676056,0.028169014084507043,43.92253521126761
P23,15/10/22,18,144,0,0.0,0.020833333333333332,0.0,0.9236111111111112,0.05555555555555555,44.50694444444444
P23,15/10/22,19,121,0,0.0,0.024793388429752067,0.0,0.9256198347107438,0.049586776859504134,44.78512396694215
P23,15/10/22,20,101,0,0.0,0.039603960396039604,0.0,0.9108910891089109,0.04950495049504951,44.54455445544554
P23,15/10/22,21,60,0,0.0,0.06666666666666667,0.0,0.8666666666666667,0.06666666666666667,45.083333333333336
P23,15/10/22,22,50,0,0.0,0.1,0.0,0.84,0.06,43.62
P23,15/10/22,23,55,0,0.0,0.01818181818181818,0.0,0.9818181818181818,0.0,46.81818181818182
P23,16/10/22,0,37,0,0.0,0.0,0.0,0.9459459459459459,0.05405405405405406,48.351351351351354
P23,16/10/22,1,27,0,0.0,0.0,0.0,0.9629629629629629,0.037037037037037035,47.111111111111114
P23,16/10/22,2,21,0,0.0,0.14285714285714285,0.0,0.6666666666666666,0.19047619047619047,42.19047619047619
P23,16/10/22,3,20,0,0.0,0.05,0.0,0.75,0.2,44.9
P23,16/10/22,4,17,0,0.0,0.11764705882352941,0.0,0.6470588235294118,0.23529411764705882,48.35294117647059
P23,16/10/22,5,14,0,0.0,0.0,0.0,0.7857142857142857,0.21428571428571427,49.0
P23,16/10/22,6,16,0,0.0,0.0,0.0,0.875,0.125,46.1875
P23,16/10/22,7,14,0,0.0,0.07142857142857142,0.0,0.9285714285714286,0.0,45.714285714285715
P23,16/10/22,8,20,0,0.0,0.0,0.0,0.9,0.1,46.25
P23,16/10/22,9,49,0,0.0,0.04081632653061224,0.0,0.9183673469387755,0.04081632653061224,51.16326530612245
P23,16/10/22,10,90,0,0.0,0.03333333333333333,0.0,0.9444444444444444,0.022222222222222223,48.84444444444444
P23,16/10/22,11,112,0,0.0,0.017857142857142856,0.0,0.9464285714285714,0.03571428571428571,47.49107142857143
P23,16/10/22,12,100,0,0.0,0.02,0.0,0.94,0.04,47.75
P23,16/10/22,13,105,0,0.0,0.047619047619047616,0.0,0.9238095238095239,0.02857142857142857,47.80952380952381
P23,16/10/22,14,82,0,0.0,0.0,0.0,0.9390243902439024,0.06097560975609756,46.792682926829265
P23,16/10/22,15,106,0,0.0,0.05660377358490566,0.018867924528301886,0.8679245283018868,0.05660377358490566,46.14150943396226
P23,16/10/22,16,108,0,0.0,0.018518518518518517,0.0,0.9166666666666666,0.06481481481481481,47.0462962962963
P23,16/10/22,17,84,0,0.0,0.03571428571428571,0.0,0.8928571428571429,0.07142857142857142,45.82142857142857
P23,16/10/22,18,133,0,0.0,0.03007518796992481,0.0,0.924812030075188,0.045112781954887216,45.69924812030075
P23,16/10/22,19,106,0,0.0,0.009433962264150943,0.009433962264150943,0.9622641509433962,0.018867924528301886,45.77358490566038
P23,16/10/22,20,90,0,0.0,0.0,0.0,0.9777777777777777,0.022222222222222223,46.21111111111111
P23,16/10/22,21,77,0,0.0,0.1038961038961039,0.0,0.8571428571428571,0.03896103896103896,43.54545454545455
P23,16/10/22,22,59,0,0.0,0.1016949152542373,0.0,0.864406779661017,0.03389830508474576,43.271186440677965
P23,16/10/22,23,28,0,0.0,0.07142857142857142,0.03571428571428571,0.8571428571428571,0.03571428571428571,43.892857142857146
P23,17/10/22,0,14,0,0.0,0.21428571428571427,0.07142857142857142,0.6428571428571429,0.07142857142857142,42.857142857142854
P23,17/10/22,1,14,0,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0,48.714285714285715
P23,17/10/22,2,4,0,0.0,0.0,0.0,1.0,0.0,43.0
P23,17/10/22,3,6,0,0.0,0.0,0.0,1.0,0.0,45.666666666666664
P23,17/10/22,4,13,0,0.0,0.15384615384615385,0.0,0.8461538461538461,0.0,47.46153846153846
P23,17/10/22,5,20,0,0.0,0.1,0.0,0.85,0.05,47.6
P23,17/10/22,6,44,0,0.0,0.022727272727272728,0.06818181818181818,0.7954545454545454,0.11363636363636363,42.31818181818182
P23,17/10/22,7,109,0,0.0,0.009174311926605505,0.009174311926605505,0.8715596330275229,0.11009174311926606,42.88073394495413
P23,17/10/22,8,224,0,0.0,0.004464285714285714,0.0,0.9241071428571429,0.07142857142857142,44.30357142857143
P23,17/10/22,9,193,0,0.0,0.02072538860103627,0.015544041450777202,0.9222797927461139,0.04145077720207254,46.5440414507772
P23,17/10/22,10,128,0,0.0,0.0078125,0.015625,0.9296875,0.046875,44.4140625
P23,17/10/22,11,136,0,0.0,0.007352941176470588,0.0,0.9411764705882353,0.051470588235294115,45.14705882352941
P23,17/10/22,12,160,0,0.0,0.0,0.0125,0.94375,0.04375,44.8125
P23,17/10/22,13,192,0,0.0,0.03125,0.005208333333333333,0.90625,0.057291666666666664,45.744791666666664
P23,17/10/22,14,126,0,0.0,0.05555555555555555,0.007936507936507936,0.8650793650793651,0.07142857142857142,47.301587301587304
P23,17/10/22,15,166,0,0.0,0.018072289156626505,0.012048192771084338,0.9216867469879518,0.04819277108433735,47.524096385542165
P23,17/10/22,16,294,0,0.0,0.017006802721088437,0.013605442176870748,0.9387755102040817,0.030612244897959183,44.95578231292517
P23,17/10/22,17,353,0,0.0,0.0113314447592068,0.0056657223796034,0.9490084985835694,0.0339943342776204,44.05665722379604
P23,17/10/22,18,291,0,0.0,0.027491408934707903,0.0,0.9415807560137457,0.030927835051546393,44.560137457044675
P23,17/10/22,19,217,0,0.0,0.05069124423963134,0.009216589861751152,0.8940092165898618,0.04608294930875576,42.41013824884793
P23,17/10/22,20,166,0,0.0,0.030120481927710843,0.0,0.927710843373494,0.04216867469879518,41.993975903614455
P23,17/10/22,21,113,0,0.0,0.04424778761061947,0.0,0.9026548672566371,0.05309734513274336,41.530973451327434
P23,17/10/22,22,68,0,0.0,0.04411764705882353,0.0,0.8970588235294118,0.058823529411764705,42.73529411764706
P23,17/10/22,23,38,0,0.0,0.02631578947368421,0.0,0.9473684210526315,0.02631578947368421,43.78947368421053
P23,18/10/22,0,23,0,0.0,0.043478260869565216,0.0,0.9565217391304348,0.0,50.21739130434783
P23,18/10/22,1,7,0,0.0,0.14285714285714285,0.0,0.7142857142857143,0.14285714285714285,44.42857142857143
P23,18/10/22,2,7,0,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0,60.714285714285715
P23,18/10/22,3,5,0,0.0,0.0,0.0,1.0,0.0,47.0
P23,18/10/22,4,15,0,0.0,0.06666666666666667,0.0,0.9333333333333333,0.0,47.93333333333333
P23,18/10/22,5,13,0,0.0,0.07692307692307693,0.07692307692307693,0.7692307692307693,0.07692307692307693,46.15384615384615
P23,18/10/22,6,40,0,0.0,0.0,0.0,0.85,0.15,46.5
P23,18/10/22,7,147,0,0.0,0.05442176870748299,0.0,0.8707482993197279,0.07482993197278912,44.14965986394558
P23,18/10/22,8,188,0,0.0,0.026595744680851064,0.005319148936170213,0.898936170212766,0.06914893617021277,45.441489361702125
P23,18/10/22,9,176,0,0.0,0.045454545454545456,0.028409090909090908,0.8579545454545454,0.06818181818181818,45.48295454545455
P23,18/10/22,10,142,0,0.0,0.04225352112676056,0.014084507042253521,0.8873239436619719,0.056338028169014086,49.26056338028169
P23,18/10/22,11,147,0,0.0,0.02040816326530612,0.02040816326530612,0.9047619047619048,0.05442176870748299,46.59183673469388
P23,18/10/22,12,206,0,0.0,0.06310679611650485,0.0048543689320388345,0.8883495145631068,0.043689320388349516,45.75242718446602
P23,18/10/22,13,192,0,0.0,0.026041666666666668,0.010416666666666666,0.9114583333333334,0.052083333333333336,46.994791666666664
P23,18/10/22,14,154,0,0.0,0.03896103896103896,0.012987012987012988,0.9025974025974026,0.045454545454545456,46.201298701298704
P23,18/10/22,15,185,0,0.0,0.02702702702702703,0.005405405405405406,0.9243243243243243,0.043243243243243246,47.57297297297297
P23,18/10/22,16,272,0,0.0,0.04779411764705882,0.007352941176470588,0.9191176470588235,0.025735294117647058,46.231617647058826
P23,18/10/22,17,407,0,0.0,0.04668304668304668,0.009828009828009828,0.9041769041769042,0.03931203931203931,43.95331695331695
P23,18/10/22,18,355,0,0.0,0.030985915492957747,0.0028169014084507044,0.9267605633802817,0.03943661971830986,44.25915492957746
P23,18/10/22,19,242,0,0.0,0.049586776859504134,0.0,0.9008264462809917,0.049586776859504134,42.63223140495868
P23,18/10/22,20,163,0,0.0,0.03067484662576687,0.0,0.9141104294478528,0.05521472392638037,44.20245398773006
P23,18/10/22,21,91,0,0.0,0.054945054945054944,0.0,0.8901098901098901,0.054945054945054944,42.56043956043956
P23,18/10/22,22,88,0,0.0,0.045454545454545456,0.0,0.9090909090909091,0.045454545454545456,45.95454545454545
P23,18/10/22,23,42,0,0.0,0.023809523809523808,0.0,0.9761904761904762,0.0,48.785714285714285
P23,19/10/22,0,27,0,0.0,0.07407407407407407,0.0,0.8888888888888888,0.037037037037037035,46.51851851851852
P23,19/10/22,1,9,0,0.0,0.0,0.0,1.0,0.0,46.888888888888886
P23,19/10/22,2,5,0,0.0,0.2,0.0,0.8,0.0,55.2
P23,19/10/22,3,6,0,0.0,0.0,0.0,1.0,0.0,43.666666666666664
P23,19/10/22,4,8,0,0.0,0.125,0.0,0.875,0.0,52.875
P23,19/10/22,5,16,0,0.0,0.0625,0.125,0.75,0.0625,40.875
P23,19/10/22,6,51,0,0.0,0.0196078431372549,0.058823529411764705,0.7843137254901961,0.13725490196078433,43.76470588235294
P23,19/10/22,7,151,0,0.0,0.019867549668874173,0.006622516556291391,0.9072847682119205,0.06622516556291391,44.019867549668874
P23,19/10/22,8,170,0,0.0,0.03529411764705882,0.0058823529411764705,0.888235294117647,0.07058823529411765,45.73529411764706
P23,19/10/22,9,120,0,0.0,0.016666666666666666,0.025,0.8833333333333333,0.075,46.833333333333336
P23,19/10/22,10,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,19/10/22,11,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,19/10/22,12,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,19/10/22,13,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,19/10/22,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,19/10/22,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,19/10/22,16,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,19/10/22,17,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,19/10/22,18,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,19/10/22,19,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,19/10/22,20,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,19/10/22,21,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,19/10/22,22,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,19/10/22,23,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,4/10/22,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,4/10/22,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,4/10/22,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,4/10/22,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,4/10/22,4,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,4/10/22,5,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,4/10/22,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,4/10/22,7,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,4/10/22,8,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,4/10/22,9,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P23,4/10/22,10,80,0,0.0,0.05,0.025,0.875,0.05,45.3375
P23,4/10/22,11,147,0,0.0,0.04081632653061224,0.02040816326530612,0.8775510204081632,0.061224489795918366,47.142857142857146
P23,4/10/22,12,202,0,0.0,0.039603960396039604,0.009900990099009901,0.900990099009901,0.04950495049504951,47.34653465346535
P23,4/10/22,13,213,0,0.0,0.056338028169014086,0.004694835680751174,0.8685446009389671,0.07042253521126761,45.76056338028169
P23,4/10/22,14,140,0,0.0,0.02142857142857143,0.014285714285714285,0.9142857142857143,0.05,48.371428571428574
P23,4/10/22,15,171,0,0.0,0.04678362573099415,0.017543859649122806,0.8830409356725146,0.05263157894736842,46.485380116959064
P23,4/10/22,16,267,0,0.0,0.04868913857677903,0.00749063670411985,0.9176029962546817,0.026217228464419477,46.87265917602996
P23,4/10/22,17,454,0,0.0,0.030837004405286344,0.004405286343612335,0.9251101321585903,0.039647577092511016,44.779735682819386
P23,4/10/22,18,408,0,0.0,0.01715686274509804,0.007352941176470588,0.9240196078431373,0.051470588235294115,44.06617647058823
P23,4/10/22,19,260,0,0.0,0.04230769230769231,0.0038461538461538464,0.9038461538461539,0.05,43.61538461538461
P23,4/10/22,20,166,0,0.0,0.05421686746987952,0.030120481927710843,0.8554216867469879,0.060240963855421686,42.433734939759034
P23,4/10/22,21,66,0,0.0,0.06060606060606061,0.0,0.8636363636363636,0.07575757575757576,45.45454545454545
P23,4/10/22,22,71,0,0.0,0.08450704225352113,0.0,0.8591549295774648,0.056338028169014086,44.54929577464789
P23,4/10/22,23,34,0,0.0,0.058823529411764705,0.0,0.9411764705882353,0.0,47.970588235294116
P23,5/10/22,0,15,0,0.0,0.06666666666666667,0.0,0.8,0.13333333333333333,44.93333333333333
P23,5/10/22,1,16,0,0.0,0.0,0.0,1.0,0.0,46.125
P23,5/10/22,2,5,0,0.0,0.2,0.0,0.8,0.0,56.0
P23,5/10/22,3,1,0,0.0,0.0,1.0,0.0,0.0,47.0
P23,5/10/22,4,12,0,0.0,0.0,0.0,1.0,0.0,51.5
P23,5/10/22,5,14,0,0.0,0.21428571428571427,0.0,0.6428571428571429,0.14285714285714285,43.785714285714285
P23,5/10/22,6,32,0,0.0,0.0625,0.0,0.75,0.1875,44.25
P23,5/10/22,7,155,0,0.0,0.05161290322580645,0.01935483870967742,0.864516129032258,0.06451612903225806,43.99354838709677
P23,5/10/22,8,190,0,0.0,0.03684210526315789,0.021052631578947368,0.8842105263157894,0.05789473684210526,45.694736842105264
P23,5/10/22,9,153,0,0.0,0.05228758169934641,0.026143790849673203,0.8496732026143791,0.0718954248366013,46.03921568627451
P23,5/10/22,10,147,0,0.0,0.04081632653061224,0.02040816326530612,0.8979591836734694,0.04081632653061224,46.795918367346935
P23,5/10/22,11,149,0,0.0,0.013422818791946308,0.026845637583892617,0.912751677852349,0.04697986577181208,47.31543624161074
P23,5/10/22,12,225,0,0.0,0.04888888888888889,0.008888888888888889,0.9022222222222223,0.04,46.45333333333333
P23,5/10/22,13,199,0,0.0,0.02512562814070352,0.020100502512562814,0.9045226130653267,0.05025125628140704,45.17085427135678
P23,5/10/22,14,192,0,0.0,0.057291666666666664,0.010416666666666666,0.8802083333333334,0.052083333333333336,47.390625
P23,5/10/22,15,201,0,0.0,0.024875621890547265,0.004975124378109453,0.9253731343283582,0.04477611940298507,45.84577114427861
P23,5/10/22,16,325,0,0.0,0.03076923076923077,0.015384615384615385,0.92,0.033846153846153845,45.19384615384615
P23,5/10/22,17,386,0,0.0,0.010362694300518135,0.0051813471502590676,0.9455958549222798,0.038860103626943004,44.0
P23,5/10/22,18,405,0,0.0,0.024691358024691357,0.009876543209876543,0.9333333333333333,0.03209876543209877,43.46666666666667
P23,5/10/22,19,236,0,0.0,0.03389830508474576,0.0,0.9279661016949152,0.038135593220338986,43.398305084745765
P23,5/10/22,20,142,0,0.0,0.04225352112676056,0.007042253521126761,0.9084507042253521,0.04225352112676056,46.58450704225352
P23,5/10/22,21,100,0,0.0,0.09,0.01,0.85,0.05,43.24
P23,5/10/22,22,67,0,0.0,0.08955223880597014,0.0,0.8656716417910447,0.04477611940298507,46.28358208955224
P23,5/10/22,23,49,0,0.0,0.02040816326530612,0.0,0.9591836734693877,0.02040816326530612,49.44897959183673
P23,6/10/22,0,27,0,0.0,0.037037037037037035,0.0,0.9629629629629629,0.0,53.333333333333336
P23,6/10/22,1,13,0,0.0,0.07692307692307693,0.15384615384615385,0.7692307692307693,0.0,65.23076923076923
P23,6/10/22,2,9,0,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.0,77.22222222222223
P23,6/10/22,3,6,0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0,77.66666666666667
P23,6/10/22,4,10,0,0.0,0.0,0.3,0.7,0.0,62.6
P23,6/10/22,5,16,0,0.0,0.0,0.0625,0.9375,0.0,61.8125
P23,6/10/22,6,44,0,0.0,0.045454545454545456,0.4772727272727273,0.4090909090909091,0.06818181818181818,70.52272727272727
P23,6/10/22,7,190,0,0.0,0.021052631578947368,0.3,0.5842105263157895,0.09473684210526316,68.50526315789473
P23,6/10/22,8,220,0,0.0,0.013636363636363636,0.32727272727272727,0.6318181818181818,0.02727272727272727,62.64090909090909
P23,6/10/22,9,167,0,0.0,0.029940119760479042,0.437125748502994,0.5209580838323353,0.011976047904191617,66.41317365269461
P23,6/10/22,10,152,0,0.0,0.02631578947368421,0.3815789473684211,0.5592105263157895,0.03289473684210526,63.98684210526316
P23,6/10/22,11,170,0,0.0,0.03529411764705882,0.27058823529411763,0.6647058823529411,0.029411764705882353,62.029411764705884
P23,6/10/22,12,202,0,0.0,0.04455445544554455,0.12871287128712872,0.8118811881188119,0.01485148514851485,59.118811881188115
P23,6/10/22,13,190,0,0.0,0.042105263157894736,0.2631578947368421,0.6789473684210526,0.015789473684210527,61.310526315789474
